"date","value","topic","variable_short","variable_long","location","unit","source","update","public","description"
2020-01-01,7779,"Mobilität","total_ZH0208","Aufkommen MIV, Total, Obfelden (ZH0208), Dorfstrasse (Route Nr. 654)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,44,"Mobilität","geschaeftsverkehr_ZH1887","Aufkommen MIV, Geschaeftsverkehr, Langnau am Albis (ZH1887), Albisstrasse (Route Nr. 383)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,20,"Mobilität","motorrad_ZH1887","Aufkommen MIV, Motorrad, Langnau am Albis (ZH1887), Albisstrasse (Route Nr. 383)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,1732,"Mobilität","privatverkehr_ZH1887","Aufkommen MIV, Privatverkehr, Langnau am Albis (ZH1887), Albisstrasse (Route Nr. 383)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,1796,"Mobilität","total_ZH1887","Aufkommen MIV, Total, Langnau am Albis (ZH1887), Albisstrasse (Route Nr. 383)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,564,"Mobilität","geschaeftsverkehr_ZH1288","Aufkommen MIV, Geschaeftsverkehr, Zollikon (ZH1288), Forchstrasse (Route Nr. 347)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,58,"Mobilität","motorrad_ZH1288","Aufkommen MIV, Motorrad, Zollikon (ZH1288), Forchstrasse (Route Nr. 347)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,9000,"Mobilität","privatverkehr_ZH1288","Aufkommen MIV, Privatverkehr, Zollikon (ZH1288), Forchstrasse (Route Nr. 347)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,9622,"Mobilität","total_ZH1288","Aufkommen MIV, Total, Zollikon (ZH1288), Forchstrasse (Route Nr. 347)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,54,"Mobilität","geschaeftsverkehr_ZH1109","Aufkommen MIV, Geschaeftsverkehr, Knonau (ZH1109), Zürichstrasse (Route Nr. 382)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,6,"Mobilität","motorrad_ZH1109","Aufkommen MIV, Motorrad, Knonau (ZH1109), Zürichstrasse (Route Nr. 382)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,1327,"Mobilität","privatverkehr_ZH1109","Aufkommen MIV, Privatverkehr, Knonau (ZH1109), Zürichstrasse (Route Nr. 382)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,1387,"Mobilität","total_ZH1109","Aufkommen MIV, Total, Knonau (ZH1109), Zürichstrasse (Route Nr. 382)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,266,"Mobilität","geschaeftsverkehr_ZH0110","Aufkommen MIV, Geschaeftsverkehr, Winkel (ZH0110), Autobahn (A51)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,160,"Mobilität","motorrad_ZH0110","Aufkommen MIV, Motorrad, Winkel (ZH0110), Autobahn (A51)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,22090,"Mobilität","privatverkehr_ZH0110","Aufkommen MIV, Privatverkehr, Winkel (ZH0110), Autobahn (A51)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,22516,"Mobilität","total_ZH0110","Aufkommen MIV, Total, Winkel (ZH0110), Autobahn (A51)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,22,"Mobilität","velo_ZH1018","Aufkommen Velo, Dietikon (ZH1018), Radweg (1018_Dietikon)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,13,"Mobilität","velo_ZH2019","Aufkommen Velo, Hausen am Albis (ZH2019), Radweg, (2019_Hausen am Albis)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,115,"Mobilität","velo_ZH0316","Aufkommen Velo, Greifensee (ZH0316), Radweg (316_Greifensee)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-01,26,"Mobilität","velo_ZH0716","Aufkommen Velo, Regensdorf (ZH0716), Radweg, (716_Regensdorf)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,360,"Mobilität","geschaeftsverkehr_ZH0109","Aufkommen MIV, Geschaeftsverkehr, Kilchberg (ZH0109), Seestrasse (Route Nr. 3)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,77,"Mobilität","motorrad_ZH0109","Aufkommen MIV, Motorrad, Kilchberg (ZH0109), Seestrasse (Route Nr. 3)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,6271,"Mobilität","privatverkehr_ZH0109","Aufkommen MIV, Privatverkehr, Kilchberg (ZH0109), Seestrasse (Route Nr. 3)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,6708,"Mobilität","total_ZH0109","Aufkommen MIV, Total, Kilchberg (ZH0109), Seestrasse (Route Nr. 3)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,418,"Mobilität","geschaeftsverkehr_ZH0587","Aufkommen MIV, Geschaeftsverkehr, Uster (ZH0587), Riedikerstrasse (Route Nr. 339)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,30,"Mobilität","motorrad_ZH0587","Aufkommen MIV, Motorrad, Uster (ZH0587), Riedikerstrasse (Route Nr. 339)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,10274,"Mobilität","privatverkehr_ZH0587","Aufkommen MIV, Privatverkehr, Uster (ZH0587), Riedikerstrasse (Route Nr. 339)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,10722,"Mobilität","total_ZH0587","Aufkommen MIV, Total, Uster (ZH0587), Riedikerstrasse (Route Nr. 339)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,118,"Mobilität","geschaeftsverkehr_ZH0609","Aufkommen MIV, Geschaeftsverkehr, Zürich (ZH0609), Birmensdorferstrasse (Route Nr. 382)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,65,"Mobilität","motorrad_ZH0609","Aufkommen MIV, Motorrad, Zürich (ZH0609), Birmensdorferstrasse (Route Nr. 382)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,4766,"Mobilität","privatverkehr_ZH0609","Aufkommen MIV, Privatverkehr, Zürich (ZH0609), Birmensdorferstrasse (Route Nr. 382)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,4949,"Mobilität","total_ZH0609","Aufkommen MIV, Total, Zürich (ZH0609), Birmensdorferstrasse (Route Nr. 382)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,450,"Mobilität","geschaeftsverkehr_ZH5191","Aufkommen MIV, Geschaeftsverkehr, Dübendorf (ZH5191), Zürichstrasse (Route Nr. 740)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,35,"Mobilität","motorrad_ZH5191","Aufkommen MIV, Motorrad, Dübendorf (ZH5191), Zürichstrasse (Route Nr. 740)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,4596,"Mobilität","privatverkehr_ZH5191","Aufkommen MIV, Privatverkehr, Dübendorf (ZH5191), Zürichstrasse (Route Nr. 740)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,5081,"Mobilität","total_ZH5191","Aufkommen MIV, Total, Dübendorf (ZH5191), Zürichstrasse (Route Nr. 740)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,1557,"Mobilität","geschaeftsverkehr_ZH5186","Aufkommen MIV, Geschaeftsverkehr, Uster (ZH5186), Oberland-Autobahn (A53)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,323,"Mobilität","motorrad_ZH5186","Aufkommen MIV, Motorrad, Uster (ZH5186), Oberland-Autobahn (A53)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,41877,"Mobilität","privatverkehr_ZH5186","Aufkommen MIV, Privatverkehr, Uster (ZH5186), Oberland-Autobahn (A53)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,43761,"Mobilität","total_ZH5186","Aufkommen MIV, Total, Uster (ZH5186), Oberland-Autobahn (A53)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,387,"Mobilität","geschaeftsverkehr_ZH4790","Aufkommen MIV, Geschaeftsverkehr, Horgen (ZH4790), Zugerstrasse (Route Nr. 341)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,26,"Mobilität","motorrad_ZH4790","Aufkommen MIV, Motorrad, Horgen (ZH4790), Zugerstrasse (Route Nr. 341)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,9432,"Mobilität","privatverkehr_ZH4790","Aufkommen MIV, Privatverkehr, Horgen (ZH4790), Zugerstrasse (Route Nr. 341)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,9845,"Mobilität","total_ZH4790","Aufkommen MIV, Total, Horgen (ZH4790), Zugerstrasse (Route Nr. 341)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,383,"Mobilität","geschaeftsverkehr_ZH3690","Aufkommen MIV, Geschaeftsverkehr, Thalwil (ZH3690), Zürcherstrasse (Route Nr. 384)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,52,"Mobilität","motorrad_ZH3690","Aufkommen MIV, Motorrad, Thalwil (ZH3690), Zürcherstrasse (Route Nr. 384)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
2020-01-02,8475,"Mobilität","privatverkehr_ZH3690","Aufkommen MIV, Privatverkehr, Thalwil (ZH3690), Zürcherstrasse (Route Nr. 384)","ZH","Anzahl","Kanton Zürich, Baudirektion, Tiefbauamt","täglich","ja","https://github.com/statistikZH/covid19monitoring_mobility_VerkehrsmessstellenKantonZH"
